"nodegoat ID","Object ID",Name,"Source Object ID","Source Value",Analysis,"MIGMAG Study Region","MIGMAG Study Region - Object ID",Region,"Region - Object ID","Partner Project ID (add GPS location below)","Pleiades Link","DAI Gazetteer Link","ToposText Link","Geography and topography","Geography and topography - Object ID",Notes,"[GPS Location] Sub-Object ID","[GPS Location] Location Reference","[GPS Location] Location Reference - Object ID","[GPS Location] Geometry"
ngAH1M48mCHS7BxykAJ2kpxPbLO,12433914,"Asia Minor",,,,None,11945199,Anatolia,14185768,,https://pleiades.stoa.org/places/837,https://gazetteer.dainst.org/place/2043735,,,,"Also known as Anatolia.",18639661,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[39.375, 41.11246878918088], [38.14453125, 40.97989806962013], [36.6064453125, 41.541477666790286], [35.1123046875, 41.902277040963696], [33.92578125, 42.06560675405716], [32.6953125, 42.06560675405716], [30.2783203125, 41.343824581185686], [29.1357421875, 40.88029480552824], [27.597656250000004, 40.48038142908172], [26.6748046875, 40.48038142908172], [26.015625000000004, 40.04443758460856], [26.147460937499996, 39.63953756436669], [26.54296875, 39.436192999314095], [26.718749999999996, 38.71980474264237], [26.4111328125, 38.75408327579141], [26.3671875, 38.41055825094609], [26.630859375, 38.06539235133249], [26.982421875, 37.50972584293751], [27.0703125, 37.16031654673677], [27.421874999999996, 36.84446074079564], [28.4765625, 36.80928470205937], [28.828124999999993, 36.491973470593685], [29.443359374999996, 36.38591277287651], [29.663085937499996, 36.24427318493909], [30.761718749999996, 36.24427318493909], [30.849609375, 36.59788913307022], [31.376953125, 36.70365959719456], [32.431640625, 36.1733569352216], [33.046875, 36.06686213257888], [34.013671875, 36.24427318493909], [34.7607421875, 36.491973470593685], [35.5078125, 36.491973470593685], [35.859375, 36.73888412439431], [36.6943359375, 36.77409249464195], [37.96875, 36.84446074079564], [38.8916015625, 36.914764288955936], [39.5068359375, 37.82280243352756], [39.990234375, 38.788345355085625], [40.0341796875, 39.50404070558415], [40.078125, 40.11168866559595], [40.078125, 40.54720023441049], [39.90234375, 40.94671366508002], [39.375, 41.11246878918088]]]}]}"
ngAH4E08mBnS1BxWkCJ81pxNbBO,12433940,Phrygia,,,,None,11945199,Anatolia,14185768,,https://pleiades.stoa.org/places/609502,https://gazetteer.dainst.org/place/2043753,,,,,18679409,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[35.584716796875, 40.49709237269567], [35.145263671875, 40.68063802521456], [34.486083984375, 40.72228267283148], [33.739013671875, 40.805493843894155], [33.20068359375, 40.88029480552824], [32.05810546875, 40.86367966548168], [31.333007812500004, 40.73893324113601], [30.454101562499996, 40.622291783092706], [30.091552734375, 40.61395244116659], [29.432373046874996, 40.463666324587685], [28.839111328125, 40.3549167507906], [28.27880859375, 40.33817045213394], [28.168945312499996, 40.153686857794035], [28.773193359374993, 39.99395569397331], [29.46533203125, 39.918162846609455], [30.014648437499996, 39.70718665682654], [30.21240234375, 39.52099229357195], [30.30029296875, 39.35129035526705], [30.574951171874996, 39.01918369029134], [30.91552734375, 38.8824811975508], [30.948486328124996, 38.831149809348744], [31.234130859375, 38.591113776147445], [31.453857421875, 38.41916639395372], [32.135009765625, 38.37611542403604], [32.310791015625, 38.19502155795575], [32.58544921875, 38.09998264736481], [33.321533203125, 38.07404145941957], [33.739013671875, 38.298559092254344], [34.189453125, 38.44498466889473], [34.661865234375, 38.71123253895224], [35.13427734375, 38.839707613545144], [35.66162109375, 39.036252959636606], [35.9912109375, 39.20671884491848], [36.58447265625, 39.444677580473424], [36.881103515625, 39.64799732373418], [37.078857421875, 39.918162846609455], [37.37548828125, 40.195659093364654], [37.41943359375, 40.329795743702064], [37.012939453125, 40.463666324587685], [35.947265625, 40.538851525354666], [35.716552734375, 40.52215098562379], [35.584716796875, 40.49709237269567]]]}]}"
ngHO7x38tJOZsIeLrHA13weQiIb,13808373,"Gölhisar Lake",,,,None,11945199,Pamphylia,14007082,,,,,,,,20305186,,0,"{""type"": ""Point"", ""coordinates"": [29.598653648422143, 37.11558549479689]}"
ngEL4I48qEVW4FbAoFd2otbJfFS,13562144,Attaleia,,,,None,11945199,Pamphylia,14007082,,https://pleiades.stoa.org/places/638778,https://gazetteer.dainst.org/place/2121696,https://topostext.org/place/369307PAtt,,,"Ἀττάλεια - Attaleia, city founded by Attalus II, the modern Antalya, Turkey",19996447,,0,"{""type"": ""Point"", ""coordinates"": [30.705675999999997, 36.887059]}"
ngSZ3K28eUZKdTpOcSr0dhpHtSG,13562132,Perge,,,,None,11945199,Pamphylia,14007082,,https://pleiades.stoa.org/places/639048,https://gazetteer.dainst.org/place/2280298,https://topostext.org/place/370309PPer,,,"Πέργη - Perge, Classical to Roman polis in Pamphylia (SW Turkey)
Traces of hittite as well as chalcolithic (4th millenium BC) settlements on the plateau.",19996448,,0,"{""type"": ""Point"", ""coordinates"": [30.854671, 36.9618175]}"
ngLS2H58xLSD0MijvMk35aiQmNZ,13562125,Sillyon,,,,None,11945199,Pamphylia,14007082,,https://pleiades.stoa.org/places/639109,https://gazetteer.dainst.org/place/2104153,https://topostext.org/place/370310USil,,,"Σιλλύον - Sillyon, fortress city of Pamphylia at modern Asar koyu, Antalya, Turkey",19996449,,0,"{""type"": ""Point"", ""coordinates"": [30.987000436787998, 36.991177040983]}"
ngXE1J18jYkP5YuPhXG93muCyIL,13562411,Gagai,,,,None,11945199,Lykia,14000920,,,https://gazetteer.dainst.org/place/2104047,https://topostext.org/place/363304UGag,,,"Γάγαι - Gagai, robbed-out traces of a once-significant coastal settlement, S of Mavikent",,,,
ngYF1Y28kYlQ6ZvsiZR06nxjzYi,12443612,Pamphylia,,,,None,11945199,Pamphylia,14007082,,https://pleiades.stoa.org/places/639034,https://gazetteer.dainst.org/place/2276825,,,,,18639622,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[30.618896484375, 36.87522650673951], [30.7122802734375, 36.86643755175846], [30.750732421874996, 36.848856608486905], [31.030883789062496, 36.848856608486905], [31.206665039062493, 36.83127162140714], [31.409912109375004, 36.74768773190056], [31.5472412109375, 36.681636065615216], [31.755981445312496, 36.61111838494165], [31.9757080078125, 36.53612263184686], [32.1075439453125, 36.4433803110554], [32.5799560546875, 36.08462129606931], [32.6019287109375, 36.27085020723902], [32.552490234375, 36.38149043210595], [32.4371337890625, 36.50522086338427], [32.332763671875, 36.602299135790446], [32.1185302734375, 36.6640126988417], [31.997680664062496, 36.70806354647625], [31.75048828125, 36.76529191711624], [31.563720703125, 36.88840804313823], [31.365966796874993, 36.96744946416934], [31.283569335937496, 36.99816565700228], [31.140747070312504, 37.03763967977139], [31.019897460937504, 37.1165261849112], [30.926513671875004, 37.13404537126446], [30.7122802734375, 37.23032838760387], [30.596923828125, 37.204081555898526], [30.574951171874996, 37.07709319175443], [30.585937499999996, 36.95867113153032], [30.618896484375, 36.87522650673951]]]}]}"
ngHO4L78tHYZ7IebrH859weAiIb,12440347,Xanthos,,,,None,11945199,Lykia,14000920,,https://pleiades.stoa.org/places/639166,https://gazetteer.dainst.org/place/2287765,,,,,18639650,,0,"{""type"": ""Point"", ""coordinates"": [29.318359999999995, 36.355934]}"
ngGN4K68sGNY6HdeqHP4qvdVhIU,12441446,Phaselis,,,,None,11945199,Lykia,14000920,,https://pleiades.stoa.org/places/639051,https://gazetteer.dainst.org/place/2044047,,,,,18639632,,0,"{""type"": ""Point"", ""coordinates"": [30.552166525760004, 36.523492188586]}"
ngMT2E68yOTE9NjQwOV40bjRnOA,12445626,Limyra,,,,None,11945199,Lykia,14000920,,https://pleiades.stoa.org/places/638961,https://gazetteer.dainst.org/place/2280289,,,,,18639604,,0,"{""type"": ""Point"", ""coordinates"": [30.170238999999995, 36.341966]}"
ngOV2G88aPbG3PlAyP96adlDpOC,12429228,Hellespont,,,,"Western Anatolia",11945194,Troad,12409576,,https://pleiades.stoa.org/places/501434,https://gazetteer.dainst.org/place/2284803,,,,,18618982,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[28.916015625, 40.992337919312305], [28.707275390624993, 40.9964840143779], [28.421630859375004, 41.05864414643029], [28.196411132812496, 41.071069130806414], [27.938232421875, 41.0130657870063], [27.630615234375, 41.00477542222947], [27.4273681640625, 40.93011520598305], [27.2955322265625, 40.72228267283148], [27.0208740234375, 40.61395244116659], [26.817626953125, 40.551374198715166], [26.559448242187496, 40.39258071969131], [26.427612304687504, 40.26695230509778], [26.268310546875004, 40.20824570152502], [26.141967773437493, 40.04443758460856], [26.19140625, 39.96870074491696], [26.323242187499996, 40.06125658140474], [26.455078125000004, 40.216635475391215], [26.685791015624996, 40.33817045213394], [26.8450927734375, 40.371658891506094], [27.009887695312496, 40.371658891506094], [27.147216796875, 40.40513069752789], [27.251586914062504, 40.40513069752789], [27.372436523437504, 40.3549167507906], [27.476806640624996, 40.30885442563766], [27.691040039062504, 40.300476079749494], [27.8009033203125, 40.34235741658335], [27.8997802734375, 40.384212768155045], [27.97119140625, 40.38002840251183], [28.135986328124993, 40.421860362045194], [28.32275390625, 40.40513069752789], [28.438110351562496, 40.40094763151963], [28.553466796874996, 40.384212768155045], [28.71826171875, 40.38002840251183], [28.899536132812504, 40.38002840251183], [29.003906249999996, 40.38002840251183], [29.0533447265625, 40.39258071969131], [29.102783203125, 40.43022363450862], [29.080810546875, 40.48038142908172], [28.8775634765625, 40.48873742102282], [28.795166015625, 40.543026009955014], [28.8885498046875, 40.60144147645398], [28.9599609375, 40.62646106367355], [29.152221679687496, 40.6723059714534], [29.3609619140625, 40.6723059714534], [29.481811523437496, 40.70979201243495], [29.7454833984375, 40.701463603604594], [29.8663330078125, 40.74309523218185], [29.6246337890625, 40.75974059207392], [29.459838867187496, 40.78470081841747], [29.2620849609375, 40.82212357516945], [29.1192626953125, 40.93426521177941], [28.9984130859375, 40.992337919312305], [28.916015625, 40.992337919312305]]]}]}"
ngTA5B98fTgL0UqjdU073iqsuTn,12375059,Anthedon,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/687826,,,Coastal,13960730,"Arabic = Blakhiyeh, sometimes identified with Tida or Theda

Coastal settlement with occupation from LBA to Byzantine periods, but particularly extensive occupation in the Hellenistic period.",18545037,,0,"{""type"": ""Point"", ""coordinates"": [34.47975, 31.536325999999995]}"
ngCJ4C28oDpU2DzKmDV05rzPdEQ,12375042,Ashkelon,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/687839,https://gazetteer.dainst.org/place/2283151,,Coastal,13960730,"Arabic: عَسْقَلَان‎, ʿAsqalān, 
Hebrew: אַשְׁקְלוֹן‎, ʾAšqəlōn;
Philistine: 𐤀𐤔𐤒𐤋𐤍 *ʾAšqalōna

Coastal settlement inhabited from the Neolithic period through to the Medieval period. Particularly known for its Bronze and Iron Age levels.

Current excavation project http://digashkelon.com/",18545009,,0,"{""type"": ""Point"", ""coordinates"": [34.545947, 31.6659785]}"
ngEL1A88qFrW3FbSoEN6qtbRfFS,12375018,"Al Mina",,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/658535,https://gazetteer.dainst.org/place/2752111,,Coastal,13960730,"Settlement with occupation phases from the prehistoric to the Byzantine periods. Particularly well known for its Iron Age levels, and famously excavated by Leonard Woolley.",18545021,,0,"{""type"": ""Point"", ""coordinates"": [35.973533, 36.061425]}"
ngHO4L78tHYZ7IeZrJA5uweUiIV,12375047,Akko,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/678010,https://gazetteer.dainst.org/place/2283149,,Coastal,13960730,"Arabic = Tel el-Fukhar. Bronze and Iron Age city, abandoned in the Hellenistic period but reoccupied under the Romans with substantial Medieval (Crusader) occupation.

Current project: https://research.cgu.edu/akko/",18545045,,0,"{""type"": ""Point"", ""coordinates"": [35.079835, 32.92128675]}"
ngKR5W08wKhC4LhCuKj80zhjlLe,12375050,'Athlit,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/678075,,,Coastal,13960730,"Coastal site especially known for its prehistoric remains, which are now partially submerged.",18545044,,0,"{""type"": ""Point"", ""coordinates"": [34.940602, 32.695206]}"
ngSZ5E88eSpK3TpqcSL6chprtTm,12375058,Ashdod,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/687838,https://gazetteer.dainst.org/place/2286330,,Coastal,13960730,"Port city at the mouth of the Lachish River, with long history of excavations. Considerable LBA and IA occupation, known as one of the give Philistine cities of the IA. First appears in Neo-Assyrian texts in the time of Sargon II in 731 BCE as 'Asdudimmu'. Occupation through to Byzantine and medieval periods

Current excavation website: https://archaeological.wixsite.com/ashdodyam",18545038,,0,"{""type"": ""Point"", ""coordinates"": [34.65407, 31.7608365]}"
ngPW5B58bQmHbQmjzPY30emCqQD,12375055,Apollonia,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/678025,,,Coastal,13960730,"Arabic name = Arsūf. Some chance chalcolithic and Iron Age finds, first main occupation period seems to be Achaemenid in 5th century BCE. Hellenistic port city.",18545041,,0,"{""type"": ""Point"", ""coordinates"": [34.810758, 32.196401]}"
ngFM1B98rGsXqGcXpGO7qucSgFT,12150519,Apamea,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/668335,https://gazetteer.dainst.org/place/2043704,https://topostext.org/place/354364PApa,"River valley",13960732,"Hellenistic foundation",18405362,,0,"{""type"": ""Point"", ""coordinates"": [36.402509, 35.422241]}"
ngEL1A88qGVWoFbMoEN69tbFfEy,12150518,"Antioch on the Orontes",,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/658381,https://gazetteer.dainst.org/place/2283111,https://topostext.org/place/362362PAnt,"River valley",13960732,"Modern city of Antakya. Ancient city founded by Seleucus I Nicator c.300 BCE.",18405363,,0,"{""type"": ""Point"", ""coordinates"": [36.183214, 36.2225515]}"
ngDK4D38pEaVqEaVnDc13saAeDR,12375043,Gaza,,,,None,11945199,Levant,12409561,,https://pleiades.stoa.org/places/687902,https://gazetteer.dainst.org/place/2751194,,Coastal,13960730,"Chance finds documented in the modern city",18545008,,0,"{""type"": ""Point"", ""coordinates"": [34.451719, 31.520209499999996]}"
ngOV8e08aPFGbPlKyPn82dlnpOi,12528180,"Spetses - Agia Paraskevi",,,,None,11945199,Argolid,12409564,,,https://gazetteer.dainst.org/place/2290509,,Coastal,13960730,"On the island Spetses, on the west coast and directly opposite to the city of Spetses, surface finds indicate the presence of a Hellenistic sanctuary.",19996398,,0,"{""type"": ""Point"", ""coordinates"": [23.13476, 37.26293]}"
